[2020-05-23T06:00:11.033+0000][364][gc,age       ] GC(4) Desired survivor size 17432576 bytes, new threshold 6 (max threshold 6)
[2020-05-23T06:00:11.033+0000][364][gc,age       ] GC(4) Age table with threshold 6 (max threshold 6)
[2020-05-23T06:00:11.033+0000][364][gc,age       ] GC(4) - age   1:    1606072 bytes,    1606072 total
[2020-05-23T06:00:11.033+0000][364][gc,age       ] GC(4) - age   2:    2178752 bytes,    3784824 total
[2020-05-23T06:00:11.033+0000][364][gc,age       ] GC(4) - age   3:    5204032 bytes,    8988856 total
[2020-05-23T06:00:11.033+0000][364][gc,age       ] GC(4) - age   4:    8078016 bytes,   17066872 total
[2020-05-23T06:00:11.033+0000][364][gc,heap      ] GC(4) ParNew: 294458K->21712K(306688K)
[2020-05-23T06:00:11.033+0000][364][gc,heap      ] GC(4) CMS: 0K->0K(707840K)
[2020-05-23T06:00:11.033+0000][364][gc,metaspace ] GC(4) Metaspace: 23902K->23902K(1071104K)
[2020-05-23T06:00:11.033+0000][364][gc           ] GC(4) Pause Young (Allocation Failure) 287M->21M(990M) 14.056ms
[2020-05-23T06:00:11.033+0000][364][gc,cpu       ] GC(4) User=0.05s Sys=0.00s Real=0.01s
[2020-05-23T06:00:11.033+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:11.033+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0141944 seconds, Stopping threads took: 0.0000132 seconds
[2020-05-23T06:00:11.588+0000][364][safepoint    ] Application time: 0.5545144 seconds
[2020-05-23T06:00:11.588+0000][364][safepoint    ] Entering safepoint region: Deoptimize
[2020-05-23T06:00:11.588+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:11.588+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0003310 seconds, Stopping threads took: 0.0000147 seconds
[2020-05-23T06:00:11.601+0000][364][safepoint    ] Application time: 0.0133049 seconds
[2020-05-23T06:00:11.602+0000][364][safepoint    ] Entering safepoint region: Deoptimize
[2020-05-23T06:00:11.602+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:11.602+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0004002 seconds, Stopping threads took: 0.0000329 seconds
[2020-05-23T06:00:11.621+0000][364][safepoint    ] Application time: 0.0188501 seconds
[2020-05-23T06:00:11.621+0000][364][safepoint    ] Entering safepoint region: Deoptimize
[2020-05-23T06:00:11.621+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:11.621+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0003211 seconds, Stopping threads took: 0.0000194 seconds
[2020-05-23T06:00:12.621+0000][364][safepoint    ] Application time: 1.0001053 seconds
[2020-05-23T06:00:12.621+0000][364][safepoint    ] Entering safepoint region: Cleanup
[2020-05-23T06:00:12.621+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:12.621+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001540 seconds, Stopping threads took: 0.0000668 seconds
[2020-05-23T06:00:13.622+0000][364][safepoint    ] Application time: 1.0000868 seconds
[2020-05-23T06:00:13.622+0000][364][safepoint    ] Entering safepoint region: Cleanup
[2020-05-23T06:00:13.622+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:13.622+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001010 seconds, Stopping threads took: 0.0000612 seconds
[2020-05-23T06:00:13.672+0000][364][safepoint    ] Application time: 0.0507492 seconds
[2020-05-23T06:00:13.673+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:13.673+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:13.673+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0000841 seconds, Stopping threads took: 0.0000154 seconds
[2020-05-23T06:00:13.909+0000][364][safepoint    ] Application time: 0.2363330 seconds
[2020-05-23T06:00:13.909+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:13.909+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:13.909+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0000908 seconds, Stopping threads took: 0.0000156 seconds
[2020-05-23T06:00:14.377+0000][364][safepoint    ] Application time: 0.4677935 seconds
[2020-05-23T06:00:14.377+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:14.377+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:14.377+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001035 seconds, Stopping threads took: 0.0000158 seconds
[2020-05-23T06:00:14.394+0000][364][safepoint    ] Application time: 0.0171881 seconds
[2020-05-23T06:00:14.394+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:14.394+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:14.394+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0000869 seconds, Stopping threads took: 0.0000266 seconds
[2020-05-23T06:00:14.408+0000][364][safepoint    ] Application time: 0.0132735 seconds
[2020-05-23T06:00:14.408+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:14.408+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:14.408+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001558 seconds, Stopping threads took: 0.0000659 seconds
[2020-05-23T06:00:15.055+0000][364][safepoint    ] Application time: 0.6476361 seconds
[2020-05-23T06:00:15.056+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.056+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.056+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002580 seconds, Stopping threads took: 0.0000199 seconds
[2020-05-23T06:00:15.132+0000][364][safepoint    ] Application time: 0.0763906 seconds
[2020-05-23T06:00:15.132+0000][364][safepoint    ] Entering safepoint region: GenCollectForAllocation
[2020-05-23T06:00:15.132+0000][364][gc,start     ] GC(5) Pause Young (Allocation Failure)
[2020-05-23T06:00:15.132+0000][364][gc,task      ] GC(5) Using 4 workers of 4 for evacuation
[2020-05-23T06:00:15.308+0000][364][gc,age       ] GC(5) Desired survivor size 17432576 bytes, new threshold 1 (max threshold 6)
[2020-05-23T06:00:15.308+0000][364][gc,age       ] GC(5) Age table with threshold 1 (max threshold 6)
[2020-05-23T06:00:15.308+0000][364][gc,age       ] GC(5) - age   1:   17950864 bytes,   17950864 total
[2020-05-23T06:00:15.308+0000][364][gc,age       ] GC(5) - age   2:    1570152 bytes,   19521016 total
[2020-05-23T06:00:15.308+0000][364][gc,age       ] GC(5) - age   3:    2166360 bytes,   21687376 total
[2020-05-23T06:00:15.308+0000][364][gc,age       ] GC(5) - age   4:    5191064 bytes,   26878440 total
[2020-05-23T06:00:15.308+0000][364][gc,age       ] GC(5) - age   5:    7986480 bytes,   34864920 total
[2020-05-23T06:00:15.308+0000][364][gc,heap      ] GC(5) ParNew: 294352K->34048K(306688K)
[2020-05-23T06:00:15.308+0000][364][gc,heap      ] GC(5) CMS: 0K->23391K(707840K)
[2020-05-23T06:00:15.308+0000][364][gc,metaspace ] GC(5) Metaspace: 35823K->35823K(1081344K)
[2020-05-23T06:00:15.308+0000][364][gc           ] GC(5) Pause Young (Allocation Failure) 287M->56M(990M) 176.149ms
[2020-05-23T06:00:15.308+0000][364][gc,cpu       ] GC(5) User=0.62s Sys=0.01s Real=0.18s
[2020-05-23T06:00:15.308+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.308+0000][364][safepoint    ] Total time for which application threads were stopped: 0.1762639 seconds, Stopping threads took: 0.0000161 seconds
[2020-05-23T06:00:15.309+0000][364][safepoint    ] Application time: 0.0009816 seconds
[2020-05-23T06:00:15.310+0000][364][safepoint    ] Entering safepoint region: CMS_Initial_Mark
[2020-05-23T06:00:15.310+0000][364][gc,start     ] GC(6) Pause Initial Mark
[2020-05-23T06:00:15.323+0000][364][gc           ] GC(6) Pause Initial Mark 61M->61M(990M) 13.756ms
[2020-05-23T06:00:15.323+0000][364][gc,cpu       ] GC(6) User=0.04s Sys=0.00s Real=0.02s
[2020-05-23T06:00:15.323+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.323+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0139454 seconds, Stopping threads took: 0.0000754 seconds
[2020-05-23T06:00:15.323+0000][364][gc           ] GC(6) Concurrent Mark
[2020-05-23T06:00:15.325+0000][364][safepoint    ] Application time: 0.0019751 seconds
[2020-05-23T06:00:15.325+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:15.326+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.326+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001149 seconds, Stopping threads took: 0.0000219 seconds
[2020-05-23T06:00:15.352+0000][364][safepoint    ] Application time: 0.0260112 seconds
[2020-05-23T06:00:15.352+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.352+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.352+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001548 seconds, Stopping threads took: 0.0000180 seconds
[2020-05-23T06:00:15.381+0000][364][gc           ] GC(6) Concurrent Mark 57.775ms
[2020-05-23T06:00:15.381+0000][364][gc,cpu       ] GC(6) User=0.14s Sys=0.00s Real=0.05s
[2020-05-23T06:00:15.381+0000][364][gc           ] GC(6) Concurrent Preclean
[2020-05-23T06:00:15.382+0000][364][gc           ] GC(6) Concurrent Preclean 0.987ms
[2020-05-23T06:00:15.382+0000][364][gc,cpu       ] GC(6) User=0.00s Sys=0.00s Real=0.01s
[2020-05-23T06:00:15.382+0000][364][gc           ] GC(6) Concurrent Abortable Preclean
[2020-05-23T06:00:15.400+0000][364][safepoint    ] Application time: 0.0484031 seconds
[2020-05-23T06:00:15.400+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.400+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.401+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002177 seconds, Stopping threads took: 0.0000187 seconds
[2020-05-23T06:00:15.438+0000][364][safepoint    ] Application time: 0.0372008 seconds
[2020-05-23T06:00:15.438+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.438+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.438+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002293 seconds, Stopping threads took: 0.0000199 seconds
[2020-05-23T06:00:15.491+0000][364][safepoint    ] Application time: 0.0525108 seconds
[2020-05-23T06:00:15.491+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.491+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.491+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002390 seconds, Stopping threads took: 0.0000184 seconds
[2020-05-23T06:00:15.542+0000][364][safepoint    ] Application time: 0.0514706 seconds
[2020-05-23T06:00:15.542+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.543+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.543+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0003993 seconds, Stopping threads took: 0.0001534 seconds
[2020-05-23T06:00:15.675+0000][364][safepoint    ] Application time: 0.1323114 seconds
[2020-05-23T06:00:15.675+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.675+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.675+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002684 seconds, Stopping threads took: 0.0000192 seconds
[2020-05-23T06:00:15.719+0000][364][safepoint    ] Application time: 0.0439500 seconds
[2020-05-23T06:00:15.719+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.720+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.720+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001900 seconds, Stopping threads took: 0.0000194 seconds
[2020-05-23T06:00:15.739+0000][364][safepoint    ] Application time: 0.0192506 seconds
[2020-05-23T06:00:15.739+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.739+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.739+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002338 seconds, Stopping threads took: 0.0000178 seconds
[2020-05-23T06:00:15.762+0000][364][safepoint    ] Application time: 0.0227893 seconds
[2020-05-23T06:00:15.762+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.762+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.762+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001829 seconds, Stopping threads took: 0.0000200 seconds
[2020-05-23T06:00:15.799+0000][364][safepoint    ] Application time: 0.0369915 seconds
[2020-05-23T06:00:15.799+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.799+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.799+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001499 seconds, Stopping threads took: 0.0000180 seconds
[2020-05-23T06:00:15.840+0000][364][safepoint    ] Application time: 0.0404590 seconds
[2020-05-23T06:00:15.840+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.840+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.840+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002209 seconds, Stopping threads took: 0.0000199 seconds
[2020-05-23T06:00:15.898+0000][364][safepoint    ] Application time: 0.0579280 seconds
[2020-05-23T06:00:15.898+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.898+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.898+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001945 seconds, Stopping threads took: 0.0000156 seconds
[2020-05-23T06:00:15.925+0000][364][safepoint    ] Application time: 0.0270098 seconds
[2020-05-23T06:00:15.925+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.926+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.926+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002547 seconds, Stopping threads took: 0.0000215 seconds
[2020-05-23T06:00:15.950+0000][364][safepoint    ] Application time: 0.0240897 seconds
[2020-05-23T06:00:15.950+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:15.950+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:15.950+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001963 seconds, Stopping threads took: 0.0000160 seconds
[2020-05-23T06:00:16.003+0000][364][safepoint    ] Application time: 0.0529830 seconds
[2020-05-23T06:00:16.003+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:16.003+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.003+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001424 seconds, Stopping threads took: 0.0000139 seconds
[2020-05-23T06:00:16.048+0000][364][safepoint    ] Application time: 0.0446897 seconds
[2020-05-23T06:00:16.048+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:16.048+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.048+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001907 seconds, Stopping threads took: 0.0000147 seconds
[2020-05-23T06:00:16.081+0000][364][safepoint    ] Application time: 0.0330851 seconds
[2020-05-23T06:00:16.081+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:16.081+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.081+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002509 seconds, Stopping threads took: 0.0000188 seconds
[2020-05-23T06:00:16.130+0000][364][safepoint    ] Application time: 0.0481883 seconds
[2020-05-23T06:00:16.130+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:16.130+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.130+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002003 seconds, Stopping threads took: 0.0000145 seconds
[2020-05-23T06:00:16.162+0000][364][safepoint    ] Application time: 0.0319153 seconds
[2020-05-23T06:00:16.162+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:16.162+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.162+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001933 seconds, Stopping threads took: 0.0000148 seconds
[2020-05-23T06:00:16.248+0000][364][safepoint    ] Application time: 0.0862655 seconds
[2020-05-23T06:00:16.248+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:16.248+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.248+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002000 seconds, Stopping threads took: 0.0000154 seconds
[2020-05-23T06:00:16.293+0000][364][safepoint    ] Application time: 0.0440540 seconds
[2020-05-23T06:00:16.293+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:16.293+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.293+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002519 seconds, Stopping threads took: 0.0000192 seconds
[2020-05-23T06:00:16.348+0000][364][safepoint    ] Application time: 0.0547917 seconds
[2020-05-23T06:00:16.348+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:16.348+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.348+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002210 seconds, Stopping threads took: 0.0000183 seconds
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Application time: 0.0246633 seconds
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001005 seconds, Stopping threads took: 0.0000381 seconds
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Application time: 0.0000774 seconds
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001044 seconds, Stopping threads took: 0.0000548 seconds
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Application time: 0.0001762 seconds
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.373+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0000610 seconds, Stopping threads took: 0.0000196 seconds
[2020-05-23T06:00:16.391+0000][364][safepoint    ] Application time: 0.0177223 seconds
[2020-05-23T06:00:16.391+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:16.391+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.391+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002756 seconds, Stopping threads took: 0.0000237 seconds
[2020-05-23T06:00:16.796+0000][364][safepoint    ] Application time: 0.4042763 seconds
[2020-05-23T06:00:16.796+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:16.796+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:16.796+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001398 seconds, Stopping threads took: 0.0000139 seconds
[2020-05-23T06:00:17.202+0000][364][safepoint    ] Application time: 0.4066326 seconds
[2020-05-23T06:00:17.202+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:17.203+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:17.203+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002274 seconds, Stopping threads took: 0.0000167 seconds
[2020-05-23T06:00:17.249+0000][364][safepoint    ] Application time: 0.0464584 seconds
[2020-05-23T06:00:17.249+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:17.249+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:17.249+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001771 seconds, Stopping threads took: 0.0000131 seconds
[2020-05-23T06:00:17.585+0000][364][safepoint    ] Application time: 0.3356223 seconds
[2020-05-23T06:00:17.585+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:17.585+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:17.585+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002670 seconds, Stopping threads took: 0.0000241 seconds
[2020-05-23T06:00:17.673+0000][364][safepoint    ] Application time: 0.0878983 seconds
[2020-05-23T06:00:17.673+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:17.673+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:17.673+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002243 seconds, Stopping threads took: 0.0000169 seconds
[2020-05-23T06:00:17.706+0000][364][safepoint    ] Application time: 0.0320335 seconds
[2020-05-23T06:00:17.706+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:17.706+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:17.706+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001996 seconds, Stopping threads took: 0.0000150 seconds
[2020-05-23T06:00:17.769+0000][364][safepoint    ] Application time: 0.0631438 seconds
[2020-05-23T06:00:17.769+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:17.769+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:17.769+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002664 seconds, Stopping threads took: 0.0000140 seconds
[2020-05-23T06:00:17.945+0000][364][safepoint    ] Application time: 0.1755471 seconds
[2020-05-23T06:00:17.945+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:17.945+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:17.945+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001398 seconds, Stopping threads took: 0.0000131 seconds
[2020-05-23T06:00:18.036+0000][364][safepoint    ] Application time: 0.0906962 seconds
[2020-05-23T06:00:18.036+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:18.036+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.036+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001941 seconds, Stopping threads took: 0.0000122 seconds
[2020-05-23T06:00:18.068+0000][364][safepoint    ] Application time: 0.0326399 seconds
[2020-05-23T06:00:18.069+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:18.069+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.069+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0000972 seconds, Stopping threads took: 0.0000158 seconds
[2020-05-23T06:00:18.109+0000][364][safepoint    ] Application time: 0.0399455 seconds
[2020-05-23T06:00:18.109+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:18.109+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.109+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001964 seconds, Stopping threads took: 0.0000131 seconds
[2020-05-23T06:00:18.174+0000][364][safepoint    ] Application time: 0.0656335 seconds
[2020-05-23T06:00:18.175+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:18.175+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.175+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002640 seconds, Stopping threads took: 0.0000229 seconds
[2020-05-23T06:00:18.257+0000][364][safepoint    ] Application time: 0.0821596 seconds
[2020-05-23T06:00:18.257+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:18.257+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.257+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002249 seconds, Stopping threads took: 0.0000137 seconds
[2020-05-23T06:00:18.354+0000][364][safepoint    ] Application time: 0.0969981 seconds
[2020-05-23T06:00:18.354+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:18.354+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.354+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001639 seconds, Stopping threads took: 0.0000223 seconds
[2020-05-23T06:00:18.452+0000][364][safepoint    ] Application time: 0.0979970 seconds
[2020-05-23T06:00:18.452+0000][364][safepoint    ] Entering safepoint region: CollectForMetadataAllocation
[2020-05-23T06:00:18.453+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.453+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001912 seconds, Stopping threads took: 0.0000169 seconds
[2020-05-23T06:00:18.471+0000][364][safepoint    ] Application time: 0.0185448 seconds
[2020-05-23T06:00:18.471+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:18.471+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.471+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001277 seconds, Stopping threads took: 0.0000228 seconds
[2020-05-23T06:00:18.471+0000][364][safepoint    ] Application time: 0.0000458 seconds
[2020-05-23T06:00:18.472+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:18.472+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.472+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002633 seconds, Stopping threads took: 0.0001996 seconds
[2020-05-23T06:00:18.476+0000][364][safepoint    ] Application time: 0.0041033 seconds
[2020-05-23T06:00:18.476+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:18.476+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.476+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002024 seconds, Stopping threads took: 0.0001146 seconds
[2020-05-23T06:00:18.476+0000][364][safepoint    ] Application time: 0.0003499 seconds
[2020-05-23T06:00:18.477+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:18.477+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.477+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0002121 seconds, Stopping threads took: 0.0001599 seconds
[2020-05-23T06:00:18.477+0000][364][safepoint    ] Application time: 0.0000493 seconds
[2020-05-23T06:00:18.477+0000][364][safepoint    ] Entering safepoint region: RevokeBias
[2020-05-23T06:00:18.477+0000][364][safepoint    ] Leaving safepoint region
[2020-05-23T06:00:18.477+0000][364][safepoint    ] Total time for which application threads were stopped: 0.0001218 seconds, Stopping threads took: 0.0000579 seconds
